,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Type,Size,Weekly_Sales,markdown,Dep_type,Week
157123,37.79,3.513,212.7386486,6.961,0,3,203742,149728.95,1,5,2
157131,54.52,2.72,210.8733316,8.324,0,3,202307,98552.33,0,5,11
157136,77.3,3.563,129.1125,6.877000000000001,0,3,219622,150708.83,0,5,27
157147,66.18,3.9619999999999997,185.8029526,8.521,0,3,200898,64330.87,0,2,17
157150,57.14,2.841,126.11190320000001,6.635,0,2,93188,47769.8,0,5,23
157154,42.3,3.627,136.50306669999998,8.454,0,3,203819,82015.99,1,5,49
157170,77.49,2.8539999999999996,209.118536,8.464,0,3,184109,51591.82,0,5,19
157180,56.08,3.7889999999999997,198.5903276,6.432,0,3,196321,49303.84,1,2,39
157193,67.51,2.716,211.5661131,8.163,0,1,42988,47514.71,0,5,43
157210,62.72,2.655,210.7202444,8.476,0,3,39910,48954.01,0,2,44
157225,68.15,2.77,209.400638,8.464,0,3,184109,56901.95,0,5,14
157234,70.51,2.755,204.7900305,7.527,0,3,203742,58811.76,0,2,34
157246,89.92,4.013999999999999,130.7929,7.382000000000001,0,2,126512,90336.9,1,5,25
157247,74.17,3.285,208.78721430000002,10.148,0,1,41062,86621.97,0,5,40
157259,70.28,4.254,131.108,7.382000000000001,0,2,126512,114451.05,1,5,15
157287,55.3,4.046,137.9230667,4.377,0,3,155083,88009.12,1,5,16
157339,81.67,2.642,210.76573169999998,8.099,0,3,203750,116974.46,0,5,27
157341,66.57,3.372,217.67667909999997,7.8660000000000005,0,3,151315,82323.37,0,5,43
157359,86.87,3.6660000000000004,130.7196333,7.17,0,2,126512,109596.98,1,5,27
157367,66.36,3.236,217.18125330000004,7.716,1,3,184109,111922.65,1,5,47
157390,76.61,2.815,182.3187801,8.743,0,3,200898,80880.57,0,3,26
157407,75.57,2.835,213.6211778,7.343,0,3,207499,50975.86,0,5,18
157412,76.08,3.6660000000000004,222.9816579,6.9079999999999995,0,3,151315,50209.37,1,3,39
157418,57.79,2.667,211.3806429,8.106,0,3,151315,63668.62,0,5,10
157421,82.69,2.94,136.3962643,7.982,0,3,204184,158602.88,0,5,27
157423,64.3,3.6889999999999996,191.0155329,8.567,0,3,200898,57251.6,1,5,23
157428,37.02,3.55,195.33189769999998,6.7589999999999995,0,3,196321,76286.72,0,5,43
157439,54.41,3.8310000000000004,131.136,5.965,0,3,219622,68315.26,1,3,18
157444,76.68,3.5780000000000003,129.2405806,6.877000000000001,0,3,219622,48034.88,0,5,33
157451,35.47,3.0460000000000003,204.8249189,7.484,0,3,203742,55543.7,0,5,48
157469,64.63,3.8739999999999997,138.2814516,4.377,0,2,114533,56922.44,1,4,34
157470,49.31,3.6039999999999996,140.44479030000002,7.706,0,2,119557,47890.39,0,5,43
157483,42.09,3.273,130.27922579999998,4.607,0,3,205863,75976.51,1,5,3
157491,69.87,3.721,222.7818386,6.9079999999999995,0,3,151315,61883.75,1,3,38
157504,84.51,4.11,131.0983226,11.081,0,3,206302,55032.51,1,5,20
157514,44.86,3.6630000000000003,192.6243322,8.595,0,3,203007,58638.77,0,5,17
157515,84.01,3.699,216.819252,6.855,0,3,202505,68870.91,0,5,22
157542,51.56,3.75,197.41332590000002,6.5889999999999995,0,3,196321,48048.31,1,5,13
157546,28.16,3.286,196.96315990000002,6.162000000000001,0,2,57197,61781.4,1,5,10
157551,25.38,3.239,206.0763862,7.343,1,3,203742,63172.78,0,2,6
157557,58.58,3.159,217.87813390000002,7.716,0,3,184109,67845.4,1,2,50
157566,86.94,3.417,225.4636332,6.334,0,3,207499,79925.12,1,5,31
157574,65.77,3.545,198.10010569999997,6.432,0,3,196321,83074.21,1,5,33
157593,36.07,2.778,191.0303376,9.137,0,3,203007,68321.46,0,5,50
157632,72.71,4.449,131.14996770000002,6.943,0,2,126512,86841.22,1,5,42
157649,70.39,2.716,213.4302994,7.007000000000001,0,3,202505,67516.34,0,5,43
157666,68.85,3.0460000000000003,132.2939355,8.185,0,3,203819,55807.84,0,5,21
157709,34.42,3.3510000000000004,136.73325690000001,7.827000000000001,0,3,204184,68934.47,0,3,1
157719,50.63,3.158,222.4167852,7.197,0,3,207499,55824.78,1,5,49
157726,66.43,4.1339999999999995,138.6782834,7.725,0,3,204184,132582.88,0,5,21
157729,51.52,3.9530000000000003,214.1647079,6.961,0,3,203742,64001.2,1,5,13
157748,73.25,3.84,138.1857097,8.535,0,2,120653,58037.94,1,5,33
157777,30.44,3.568,136.95983869999998,8.075,0,2,120653,54759.26,1,5,4
157781,58.61,2.8680000000000003,182.8106203,8.724,0,3,200898,85714.79,0,3,41
157799,82.82,2.9410000000000003,126.1360645,9.524,0,2,126512,60269.09,0,5,22
157802,74.49,3.807,207.2581929,10.581,0,1,41062,64748.29,0,5,16
157810,35.59,2.9610000000000003,132.9783226,5.287000000000001,0,2,114533,87924.61,0,3,45
157872,52.82,3.049,136.688871,8.021,0,3,204184,50791.75,0,3,42
157884,50.52,2.917,205.0627881,7.484,0,3,203742,54418.87,0,5,42
157908,50.43,3.675,130.31445159999998,11.081,0,2,112238,57874.13,1,5,4
157915,73.03,3.717,213.9332167,9.285,0,1,41062,69161.88,1,5,37
157923,64.99,3.858,136.4195,7.806,0,3,203819,89984.84,0,5,39
157936,61.64,2.972,132.4357419,8.185,0,3,203819,52877.71,0,3,23
157944,66.04,3.8089999999999997,136.27458059999998,4.584,1,2,114533,48244.88,0,4,36
157958,49.15,3.9360000000000004,197.7227385,8.09,0,3,203007,61281.8,1,5,16
157964,30.13,3.391,136.8870657,7.827000000000001,0,3,204184,61743.55,0,2,3
157986,50.13,3.159,218.82179280000003,7.441,0,3,202307,144507.2,1,5,50
157991,69.92,3.285,216.69583109999996,7.441,0,3,202307,148486.25,0,5,40
157994,80.99,2.64,210.1286794,8.36,0,3,184109,93777.29,0,5,30
157996,70.5,4.301,131.19309679999998,6.943,0,2,126512,59735.58,1,3,43
157997,44.8,3.6310000000000002,207.4283845,7.343,0,3,203742,86634.55,0,5,11
158016,80.7,2.65,126.10690320000002,7.372000000000001,0,3,205863,67586.52,0,5,30
158023,27.64,3.08,130.15751609999998,6.403,0,2,93188,57895.34,1,5,1
158044,57.89,3.6689999999999996,222.6650998,6.132000000000001,0,3,202505,52810.1,1,5,10
158048,21.33,2.7880000000000003,131.52790320000003,9.202,0,2,120653,67807.23,0,5,5
158055,59.25,3.09,126.60190320000001,11.081,0,3,206302,99679.06,0,5,14
158063,42.47,2.843,214.81552140000002,6.433,0,3,155078,61322.66,0,5,49
158068,82.51,3.2560000000000002,221.5616784,6.565,0,3,203750,74733.16,1,5,28
158078,33.82,3.826,137.1666774,8.658999999999999,1,3,203819,89763.27,1,3,6
158087,78.27,3.8139999999999996,213.062819,9.575,0,1,41062,74382.48,1,5,17
158106,59.69,2.728,211.6608975,8.163,0,3,202307,79677.32,0,5,45
158116,56.87,2.805,126.47133329999998,7.896,0,3,205863,51630.47,0,5,16
158142,36.0,3.2,132.7566667,8.067,0,2,123737,49495.02,0,2,48
158146,70.51,2.755,204.7900305,7.527,0,3,203742,135985.68,0,5,34
158148,34.93,3.5869999999999997,136.5883871,7.8660000000000005,0,2,123737,58823.35,1,3,51
158152,71.85,4.026,138.3771935,8.193,0,3,203819,81783.8,1,5,35
158156,66.42,3.05,126.47133329999998,9.524,0,2,126512,48831.66,0,5,16
158175,72.66,3.867,215.0878309,7.28,0,3,203742,159049.57,1,5,35
158181,43.21,2.887,126.98358059999998,7.127000000000001,0,3,205863,76078.03,0,5,51
158185,56.26,4.038,130.8966452,11.081,0,2,112238,48369.43,1,5,12
158186,77.22,3.5610000000000004,221.744944,7.143,0,3,151315,124556.59,1,5,21
158195,65.08,4.088,138.5673,8.193,0,3,203819,117189.75,1,5,37
158199,34.24,3.47,136.50306669999998,7.598,0,3,152513,99690.14,1,5,49
158200,89.09,3.523,219.08669080000004,7.567,0,3,207499,50535.98,0,5,34
158211,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,0,3,202307,85552.24,0,5,12
158213,40.19,2.572,210.75260530000003,8.324,0,3,202307,47681.96,0,5,5
158220,34.93,3.5869999999999997,136.5883871,7.8660000000000005,0,2,123737,55811.97,1,4,51
158226,39.05,2.572,210.75260530000003,8.324,0,3,203750,129993.58,0,5,5
158234,25.17,3.141,204.6376731,7.484,0,3,203742,54700.4,0,3,51
158247,70.44,3.827,129.6938,11.081,0,1,39690,59311.5,0,5,40
158249,21.81,3.15,132.7477419,8.149,0,3,152513,86486.98,0,5,51
158252,90.22,3.417,221.58697990000002,6.565,0,3,202307,76421.8,1,3,31
158279,56.28,2.87,126.11458059999998,6.697,1,2,93188,69069.8,0,5,36
158280,69.17,3.742,186.8024,8.625,0,2,118221,48597.97,0,5,37
158286,66.82,3.372,209.3692488,10.148,0,1,41062,61107.08,0,5,43
158315,67.64,3.772,128.7199355,8.494,0,2,126512,111195.24,0,5,13
158331,55.37,3.2680000000000002,221.58313059999998,6.132000000000001,0,3,202505,100922.59,1,5,3
158347,80.14,3.747,131.136,4.377,0,3,205863,173056.3,1,5,18
158357,76.44,2.826,210.6170934,7.808,0,3,151315,53707.85,0,5,20
158358,55.19,2.7430000000000003,126.6066452,8.623,0,3,205863,55366.1,0,3,11
158379,38.09,2.955,127.0876774,7.127000000000001,1,3,205863,53679.23,0,5,52
158395,48.63,2.8689999999999998,211.06454580000002,8.163,0,2,140167,58744.61,0,4,50
158418,25.19,2.8289999999999997,191.25570019999998,7.507999999999999,1,3,196321,56845.84,0,5,52
158423,52.36,3.9810000000000003,134.2784667,8.212,0,3,203819,87115.39,0,5,15
158438,46.33,2.843,211.4659526,7.837999999999999,0,3,151315,63496.85,0,5,49
158447,72.06,3.63,213.17536180000002,9.575,0,1,41062,57607.52,1,5,20
158458,86.97,3.886,130.8853548,7.17,0,2,126512,95671.5,1,5,35
158477,67.64,2.795,209.2199574,8.464,0,3,184109,55552.43,0,2,16
158479,74.57,2.784,204.72932519999998,7.527,0,3,203742,51696.95,0,5,31
158489,38.24,3.38,130.7413793,6.104,0,3,219622,139546.17,1,5,10
158495,33.09,3.4130000000000003,212.0685039,7.082000000000001,0,2,128107,55638.64,1,5,50
158515,61.24,3.889,190.9764167,8.567,0,3,200898,77287.63,1,5,19
158517,56.67,4.101,134.6803871,4.781000000000001,0,2,114533,59743.44,0,5,20
158534,76.03,4.468,131.1083333,6.943,0,1,39690,67550.78,1,5,41
158554,40.82,3.1719999999999997,222.20714049999998,6.122999999999999,0,3,155078,62693.27,1,5,48
158557,56.53,4.1530000000000005,142.8633629,8.0,0,3,204184,141544.19,1,5,42
158567,50.55,3.6660000000000004,140.43078569999997,7.906000000000001,0,3,204184,89775.77,1,2,48
158574,39.93,3.4130000000000003,188.79793490000003,8.523,0,3,200898,132958.57,1,5,50
158578,36.74,3.5010000000000003,136.49093330000002,7.598,0,3,152513,54780.59,1,5,48
158625,68.6,3.864,131.11733329999998,4.377,0,3,205863,74013.14,1,3,16
158669,82.69,2.94,136.3962643,7.982,0,3,204184,66989.43,0,3,27
158675,20.96,2.9539999999999997,131.52790320000003,8.35,0,3,203819,128753.26,0,5,5
158679,75.87,3.721,214.11923330000002,9.285,0,1,41062,47803.59,1,2,38
158689,59.52,3.2880000000000003,213.47753050000003,8.027999999999999,0,3,203750,90669.31,0,5,9
158702,67.64,3.772,128.7199355,8.494,0,2,126512,62384.46,0,5,13
158713,56.54,4.288,130.8966452,7.545,0,2,126512,55726.7,1,5,12
158745,48.33,3.261,221.4893412,6.132000000000001,0,3,202505,79534.45,1,5,2
158754,53.14,3.1719999999999997,217.42292059999997,7.716,0,3,184109,84566.89,1,5,48
158771,50.07,2.74,126.60348390000001,9.593,0,3,158114,51518.89,0,1,13
158781,37.19,3.5669999999999997,212.92863119999998,6.961,0,3,203742,155429.53,1,5,4
158788,40.19,3.406,192.1237981,7.2410000000000005,0,3,196321,79508.14,0,5,11
158789,54.42,3.864,131.03754840000002,9.575,0,3,158114,78749.71,1,5,14
158826,89.58,2.6639999999999997,211.25965860000002,8.099,0,3,203750,106354.14,0,5,33
158840,70.92,3.6289999999999996,138.1629,8.304,0,2,120653,63431.19,1,5,25
158858,80.94,2.6239999999999997,211.59722459999998,7.787000000000001,0,3,151315,69826.6,0,5,38
158882,45.63,3.138,132.9172,8.275,0,3,203819,52036.79,0,5,46
158884,46.5,2.625,211.3501429,8.106,0,3,151315,48397.98,0,5,9
158914,81.67,2.642,210.76573169999998,8.099,0,3,203750,74790.01,0,5,27
158925,60.94,4.038,215.54754590000002,7.28,0,3,203742,58758.77,1,2,38
158929,47.87,2.946,126.4962581,11.081,1,3,206302,52399.82,0,5,6
158942,71.93,3.62,191.02997309999998,8.567,0,3,200898,91294.14,1,5,24
158963,70.48,3.845,220.04548619999997,7.244,0,1,39910,58814.67,1,5,13
158995,71.3,3.5469999999999997,193.711525,6.901,0,3,196321,49328.29,0,5,30
159009,44.34,2.938,136.7862258,8.572000000000001,0,2,119557,60084.2,0,5,44
159037,44.47,3.991,138.0332,4.377,0,3,155083,115340.08,1,5,18
159047,65.69,3.877,221.2021074,6.891,0,3,202307,67363.12,1,5,16
159064,71.74,4.468,131.1083333,10.199,0,1,39690,50316.92,1,5,41
159095,36.33,2.989,212.22406459999996,8.027999999999999,0,3,203750,149605.51,0,5,5
159104,37.0,3.64,189.7076048,8.424,1,3,200898,62181.12,1,2,6
159114,46.56,3.305,128.26475,6.51,0,3,205863,68740.27,0,5,9
159145,69.76,3.105,126.38056670000002,9.524,0,2,126512,63525.63,0,4,17
159159,79.24,3.5010000000000003,221.38527480000002,6.891,0,3,203750,59195.99,1,5,22
159170,87.17,3.48,218.64247039999998,7.567,0,3,207499,59921.95,0,5,27
159210,75.85,2.735,136.5891118,8.433,0,2,119557,57424.17,0,5,35
159224,96.31,3.017,126.10690320000002,11.081,0,2,112238,51895.78,0,3,30
159227,38.71,3.176,129.84596670000002,5.143,0,3,205863,56474.65,1,4,48
159238,77.91,3.842,129.78216129999998,7.874,0,2,126512,47792.75,0,5,42
159244,65.41,2.77,210.2831653,8.2,0,3,202307,156241.85,0,5,14
159250,71.27,3.7430000000000003,215.29185609999996,7.682,0,3,151315,76028.75,0,5,15
159280,45.88,3.0,205.09928109999998,7.484,0,3,203742,98171.85,0,5,46
159299,69.57,3.807,214.82557799999998,7.28,0,3,203742,80715.22,1,5,33
159333,63.75,3.283,129.77064520000002,5.143,0,3,205863,78493.69,0,5,41
159341,94.61,3.74,129.2832581,11.081,0,2,112238,78552.99,0,5,34
159346,60.68,3.76,129.8364,7.874,1,2,126512,65635.44,1,2,47
159351,40.43,2.572,212.62235180000002,7.2589999999999995,0,3,202505,51620.42,0,5,5
159353,34.61,3.022,212.59286239999997,8.027999999999999,1,3,203750,119264.5,0,5,6
159375,54.23,4.117,134.4357333,7.6579999999999995,0,3,203819,90292.19,0,5,17
159378,47.55,2.8689999999999998,211.06454580000002,8.163,0,3,202307,167617.55,0,5,50
159386,69.97,3.84,138.1857097,4.377,0,2,114533,51795.68,1,3,33
159387,78.08,2.698,126.064,7.372000000000001,0,3,205863,63924.53,0,3,32
159400,48.76,3.824,129.81670970000002,11.081,0,3,206302,73791.89,1,5,45
159414,68.32,3.93,136.27458059999998,8.357999999999999,1,3,203819,55961.9,0,2,36
159415,83.09,2.6689999999999996,214.54632220000002,7.346,0,3,207499,56124.74,0,5,26
159421,64.79,3.361,129.78216129999998,5.143,0,3,205863,57379.59,0,5,42
159426,41.5,4.021,137.50668969999998,8.658999999999999,0,3,203819,60924.28,1,5,10
159431,76.36,3.918,129.4306,11.081,0,2,112238,56014.72,0,5,37
159452,86.37,3.407,221.5785461,6.565,0,3,202307,74368.18,1,5,30
159454,92.07,3.523,215.38689700000003,7.852,0,3,203750,78165.56,0,2,34
159466,51.86,3.495,128.5121935,6.51,0,3,205863,66669.91,0,5,11
159476,56.47,3.8089999999999997,131.14533329999998,5.965,0,3,219622,74920.18,1,5,19
159496,74.29,3.613,129.0894,6.877000000000001,0,3,219622,79350.97,0,5,26
159506,87.93,3.554,214.4239935,8.177,0,3,184109,69026.06,0,2,33
159512,86.87,4.103,130.8896774,7.382000000000001,0,2,126512,48182.67,1,5,23
159515,40.59,2.989,214.0887176,6.858,0,3,202505,88339.56,0,5,5
159519,84.25,3.3110000000000004,221.5701123,6.565,0,3,203750,111184.3,1,5,29
159531,33.9,2.728,190.9741069,7.507999999999999,0,3,196321,81134.8,0,5,49
159537,56.02,3.95,130.5502069,7.545,0,2,126512,108709.63,1,5,8
159549,75.7,3.911,191.5776756,8.684,1,3,200898,72916.46,1,5,36
159552,84.6,3.6510000000000002,214.17134159999998,8.177,0,3,184109,63708.88,0,2,29
159573,69.02,3.095,135.96200000000002,8.058,0,3,204184,62061.66,0,3,18
159591,79.32,2.8080000000000003,182.3806,8.899,0,3,200898,62260.45,0,5,25
159604,51.51,3.016,215.1268275,7.551,0,3,207499,48616.91,0,5,3
159618,33.29,3.033,127.85912900000001,6.51,1,3,205863,57504.1,0,5,6
159659,61.62,2.6889999999999996,210.7202444,8.476,0,3,184109,102982.37,0,5,44
159678,46.65,3.7960000000000003,137.7398929,7.827000000000001,0,3,204184,147211.22,0,5,11
159684,85.2,3.0010000000000003,126.2346,11.081,0,3,206302,97744.58,0,5,39
159696,84.99,3.682,214.23431769999996,8.177,0,1,39910,49765.82,0,5,30
159714,28.16,3.15,132.7477419,9.331,0,2,120653,181627.39,0,3,51
159716,51.51,3.486,197.0457208,8.256,0,3,203007,52028.71,1,5,11
159733,56.47,3.8089999999999997,131.14533329999998,5.621,0,1,39910,56879.9,1,5,19
159734,78.04,3.6660000000000004,221.6556,6.622999999999999,0,3,184109,70975.06,1,5,39
159735,31.96,2.747,135.4657781,8.283,0,2,119557,57065.04,0,5,7
159764,57.06,3.236,126.98358059999998,9.003,0,2,126512,56874.92,0,5,51
159780,58.46,2.8569999999999998,132.3648387,8.512,0,3,152513,48350.96,0,5,22
159783,83.84,4.293,131.02877420000002,11.081,0,3,206302,78911.4,1,5,21
159790,64.52,2.735,211.74843330000002,7.837999999999999,1,3,151315,106015.41,0,5,47
159791,68.64,3.877,223.17092000000002,5.9639999999999995,0,3,202505,49190.68,1,4,16
159806,68.72,4.088,142.59388330000002,8.238999999999999,0,3,204184,59331.59,1,2,37
159815,63.74,2.728,215.32562579999998,7.564,0,3,207499,71949.01,0,5,45
159825,77.66,3.62,222.17194569999998,6.9079999999999995,0,3,151315,65398.77,1,3,34
159826,57.62,3.8819999999999997,130.6457931,7.545,0,2,126512,55378.52,1,5,9
159830,81.53,2.635,126.11399999999999,7.896,0,3,205863,49816.44,0,5,24
159832,93.34,3.6839999999999997,215.1978515,7.852,0,3,202307,75819.38,0,2,31
159851,81.52,2.642,203.06091899999998,9.816,0,1,41062,61728.88,0,2,27
159852,72.74,3.891,225.0135556,6.664,0,3,207499,57276.73,1,5,15
159860,78.89,2.759,212.41288799999998,7.0920000000000005,0,3,202505,89955.45,0,5,21
159861,38.29,3.5860000000000003,136.475129,8.471,0,2,120653,64191.32,0,5,44
159869,55.4,3.87,197.54816090000003,8.09,0,3,203007,59408.22,1,5,19
159883,38.69,3.415,211.86678560000001,7.082000000000001,0,2,128107,50157.18,1,5,49
159891,37.17,2.766,131.735,9.202,0,2,120653,83154.88,0,5,9
159926,49.86,3.322,129.8051935,5.143,0,3,205863,62987.23,0,5,44
159949,40.81,3.07,132.8369333,9.331,1,2,120653,60587.71,0,5,47
159957,66.42,3.05,126.47133329999998,9.524,0,2,126512,64347.82,0,5,16
159969,36.54,3.957,137.79709680000002,4.377,0,3,155083,77358.48,1,5,14
159973,46.66,3.112,218.9995495,7.441,0,3,202307,66512.61,1,4,51
159979,55.83,3.6180000000000003,136.50177419999997,8.471,0,2,120653,60199.53,0,5,42
159981,91.03,3.1,126.1518,9.199,0,2,126512,63338.03,0,5,27
159986,84.49,3.648,216.58407319999998,6.855,0,3,202505,94186.34,0,5,23
160004,81.93,2.565,214.8065431,7.346,1,3,207499,48542.06,0,5,36
160049,60.07,4.066,138.49592859999998,8.512,0,2,103681,73401.82,0,3,19
160055,62.03,2.7319999999999998,126.3266774,7.127000000000001,0,3,205863,79854.5,0,5,41
160080,55.31,3.362,129.7936774,5.143,0,3,205863,48125.31,0,4,43
160093,37.02,3.55,195.33189769999998,6.7589999999999995,0,3,196321,124829.83,0,5,43
160110,39.11,3.445,140.4700795,7.706,0,2,119557,53608.57,1,5,50
160119,39.07,2.963,131.86312900000001,8.35,0,3,203819,61107.8,0,5,12
160120,49.97,2.886,211.06465989999998,8.163,0,3,202307,77301.55,0,5,51
160122,75.33,3.638,225.8786088,5.401,0,3,155078,61399.31,1,5,35
160124,14.84,3.2430000000000003,133.1059677,9.131,0,2,120653,61481.29,0,5,4
160143,15.22,3.542,136.85641940000002,7.4670000000000005,0,3,152513,62033.29,1,5,3
160159,86.87,4.103,130.8896774,7.382000000000001,0,2,126512,51545.14,1,4,23
160169,44.98,3.01,204.1789677,10.398,0,1,41062,71738.33,0,5,4
160182,37.17,2.766,131.735,9.202,0,2,120653,69987.22,0,5,9
160183,68.9,2.972,136.2874263,8.058,0,3,204184,95788.29,0,5,23
160207,53.59,3.398,128.13,8.744,0,2,126512,69535.24,0,5,8
160210,58.79,3.63,220.4866886,7.057,0,3,202307,61957.12,1,5,9
160228,42.3,2.737,191.04114740000003,9.137,0,3,203007,56513.57,0,5,45
160240,22.96,3.15,132.7477419,5.287000000000001,0,2,114533,104797.21,0,5,51
160250,85.81,3.648,218.6365747,6.38,0,2,125833,83295.74,0,5,23
160260,34.42,3.3510000000000004,136.73325690000001,7.827000000000001,0,3,204184,69731.21,0,5,1
160301,75.34,2.779,204.8217044,7.527,0,3,203742,80396.87,0,5,33
160319,22.96,3.15,132.7477419,5.287000000000001,0,2,114533,82635.76,0,2,51
160335,67.2,3.8139999999999996,221.25581200000002,6.891,0,3,202307,48859.17,1,3,17
160359,67.14,3.907,215.38347779999998,7.931,0,3,202307,70555.83,0,5,20
160364,45.9,3.065,136.83490319999999,8.021,0,3,204184,58196.99,0,3,45
160383,83.86,2.623,209.86305319999997,8.36,0,3,184109,65047.27,0,5,28
160393,61.46,3.054,126.6066452,9.765,0,2,126512,65958.62,0,4,11
160408,80.94,2.759,210.5552301,8.2,0,3,203750,63139.25,0,5,21
160410,80.94,2.6239999999999997,211.59722459999998,7.787000000000001,0,3,151315,54232.52,0,2,38
160412,85.81,2.637,211.10965430000002,8.2,0,3,202307,57212.57,0,4,24
160422,47.17,2.625,211.0067542,8.324,0,3,202307,68428.64,0,5,9
160424,49.73,3.9960000000000004,190.68517119999998,8.567,0,3,200898,83532.04,1,5,14
160425,86.01,3.779,129.1338387,8.257,0,2,126512,85948.98,0,5,28
160426,49.01,3.157,219.71425809999997,7.348,0,3,151315,90770.82,1,5,1
160436,65.93,3.787,221.2864126,7.348,0,3,151315,82667.57,1,5,12
160444,27.39,3.1910000000000003,196.9565303,6.5889999999999995,0,3,196321,124747.75,1,5,9
160448,39.75,2.5140000000000002,210.9451605,8.324,0,3,203750,50590.33,0,3,7
160465,72.86,3.597,193.09305519999998,8.622,0,3,203007,61097.57,0,5,26
160467,50.01,3.2030000000000003,126.7934,11.081,0,3,206302,105715.89,0,5,49
160468,72.97,3.9419999999999997,140.12892050000002,7.85,0,3,204184,95210.8,0,5,33
160499,75.36,3.6889999999999996,138.263,8.953,0,3,203819,127325.76,1,5,28
160517,69.24,2.603,211.3298742,8.163,0,3,202307,94561.74,0,5,39
160524,43.15,3.312,127.3009355,11.081,0,3,206302,51336.41,0,5,2
160525,56.61,3.7039999999999997,129.0432,6.774,0,2,93188,71847.27,0,5,24
160551,79.97,3.972,135.8738387,7.806,0,2,123737,54628.5,0,5,29
160566,90.07,3.682,215.1363819,7.852,0,3,202307,139795.89,0,5,30
160609,75.31,2.8539999999999996,126.08929029999999,7.9510000000000005,0,3,219622,132514.59,0,5,34
160615,26.05,3.3089999999999997,132.7477419,8.067,0,3,203819,73135.17,0,5,51
160623,65.97,3.7560000000000002,130.82953329999998,5.965,0,3,219622,70319.89,1,3,24
160647,72.73,2.805,204.8533784,7.527,0,2,128107,47546.18,0,5,32
160651,20.12,3.1319999999999997,132.6764,5.287000000000001,0,2,114533,125201.71,0,3,49
